text,label
"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",ham
Ok... Take ur time n enjoy ur dinner...,ham
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,ham
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,spam
Ok ok take care. I can understand.,ham
I will come with karnan car. Please wait till 6pm will directly goto doctor.,ham
Armand says get your ass over to epsilon,ham
Serious? What like proper tongued her,ham
"Yup, leaving right now, be back soon",ham
In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),ham
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",ham
Still at west coast... Haiz... Ü'll take forever to come back...,ham
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,ham
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,ham
I've reached home finally...,ham
* You gonna ring this weekend or wot?,ham
Yo you around? A friend of mine's lookin to pick up later tonight,ham
S:)s.nervous  &lt;#&gt; :),ham
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,ham
"It‘s reassuring, in this crazy world.",ham
Are u awake? Is there snow there?,ham
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,ham
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",ham
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",ham
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",ham
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",ham
Good morning princess! How are you?,ham
Ok i'm coming home now.,ham
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",spam
Fuck cedar key and fuck her (come over anyway tho),ham
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,spam
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam
Then u go back urself lor...,ham
First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,ham
Howz that persons story,ham
Black shirt n blue jeans... I thk i c ü...,ham
Wishing you a wonderful week.,ham
I'll be late...,ham
S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),ham
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",ham
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,ham
Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,ham
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",spam
haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,ham
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",ham
"When you get free, call me",ham
Then. You are eldest know.,ham
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,ham
Ü dun need to pick ur gf?,ham
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",spam
ARE YOU IN TOWN? THIS IS V. IMPORTANT,ham
Come to mahal bus stop.. &lt;DECIMAL&gt;,ham
"Right on brah, see you later",ham
Dude ive been seeing a lotta corvettes lately,ham
Yo come over carlos will be here soon,ham
Ok i juz receive..,ham
We have to pick rayan macleran there.,ham
Shb b ok lor... Thanx...,ham
Pls call me da. What happen.,ham
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,spam
Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,spam
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,spam
"Haha, just what I was thinkin",ham
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,spam
Oh ho. Is this the first time u use these type of words,ham
We confirm eating at esplanade?,ham
87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,spam
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,spam
I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,ham
Ok lor.,ham
Jay says that you're a double-faggot,ham
Then why you came to hostel.,ham
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,ham
S but not able to sleep.,ham
"Hey babe, my friend had to cancel, still up for a visit ?",ham
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",ham
No calls..messages..missed calls,ham
Ard 6 like dat lor.,ham
It has issues right now. Ill fix for her by tomorrow.,ham
"Sorry, I'll call you  later. I am in meeting sir.",ham
What pa tell me.. I went to bath:-),ham
Yupz... I've oredi booked slots 4 my weekends liao...,ham
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),ham
Super da:)good replacement for murali,ham
It should take about  &lt;#&gt;  min,ham
I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,ham
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",ham
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",spam
"Hey, iouri gave me your number, I'm wylie, ryan's friend",ham
"Ela kano.,il download, come wen ur free..",ham
I keep ten rs in my shelf:) buy two egg.,ham
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,spam
Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,ham
You are gorgeous! keep those pix cumming :) thank you!,ham
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",ham
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,ham
U're welcome... Caught u using broken english again...,ham
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,ham
"Hiya, probably coming home * weekend after next",ham
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",ham
"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""",ham
Thank you. I like you as well...,ham
That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,ham
Some of them told accenture is not confirm. Is it true.,ham
Shall i send that exe to your mail id.,ham
Ok i vl..do u know i got adsense approved..,ham
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,spam
I borrow ur bag ok.,ham
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",ham
"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",ham
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,ham
I can't describe how lucky you are that I'm actually awake by noon,ham
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,ham
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam
"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",ham
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam
I want snow. It's just freezing and windy.,ham
Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,ham
"""Pete can you please ring meive hardly gotany credit""",ham
